fecha,pais,producto,precio_usd_ton,volumen_operado_ton,tendencia_30_dias,mercado_principal,precio_min_mes,precio_max_mes,anio,mes,tendencia_30_dias_num,flag_precio_fuera_rango,spread_precio,spread_pct
2021-06-15,México,Arroz,319.4,2997,estable,UE,311.95,355.04,2021,6,0,0,43.09000000000003,0.1349092047589231
2021-06-15,México,Soja,460.59,3782,bajando,Sudeste Asiático,397.59,473.02,2021,6,-1,0,75.43,0.16376821033891314
2021-06-15,Kenia,Carne_porcina,2077.29,19856,bajando,México,1898.57,2172.7,2021,6,-1,0,274.1299999999999,0.1319652046656942
2021-06-15,Kenia,Soja,447.63,13881,subiendo,China,413.37,467.16,2021,6,1,0,53.79000000000002,0.1201662086991489
2021-06-15,Kenia,Trigo,297.12,24287,bajando,Oriente Medio,279.72,326.09,2021,6,-1,0,46.36999999999995,0.15606488960689266
2021-06-15,Nueva Zelanda,Arroz,291.36,14039,estable,Japón,270.64,303.11,2021,6,0,0,32.47000000000003,0.11144288852278976
2021-06-15,Nueva Zelanda,Maíz,227.51,17660,bajando,Oriente Medio,206.31,236.47,2021,6,-1,0,30.159999999999997,0.13256560151202143
2021-06-15,Nueva Zelanda,Soja,438.79,16764,subiendo,Sudeste Asiático,374.05,450.85,2021,6,1,0,76.80000000000001,0.17502677818546458
2021-06-15,España,Trigo,276.37,22648,estable,China,262.04,310.46,2021,6,0,0,48.41999999999996,0.1751999131598942
2021-06-15,España,Arroz,314.81,44682,bajando,UE,304.99,322.63,2021,6,-1,0,17.639999999999986,0.056033798163971874
2021-06-15,España,Carne_porcina,2465.48,16463,estable,UE,2358.65,2695.21,2021,6,0,0,336.55999999999995,0.1365089150996966
2021-07-15,Argentina,Carne_porcina,2403.27,27243,bajando,Estados Unidos,2056.0,2642.09,2021,7,-1,0,586.0900000000001,0.24387189121488645
2021-07-15,Argentina,Leche,357.5,88021,estable,Sudeste Asiático,347.07,383.01,2021,7,0,0,35.94,0.10053146853146852
2021-07-15,Argentina,Trigo,326.55,68636,estable,UE,286.0,358.14,2021,7,0,0,72.13999999999999,0.2209156331342826
2021-07-15,Brasil,Carne_porcina,2400.79,203415,subiendo,Oriente Medio,2324.08,2747.0,2021,7,1,0,422.9200000000001,0.17615868110080435
2021-07-15,Brasil,Maíz,174.03,75744,bajando,Sudeste Asiático,160.84,183.13,2021,7,-1,0,22.289999999999992,0.1280813652818479
2021-07-15,Brasil,Arroz,378.51,279058,subiendo,Japón,358.0,433.67,2021,7,1,0,75.67000000000002,0.19991545797997415
2021-07-15,Estados Unidos,Carne_porcina,2359.28,109736,estable,Sudeste Asiático,2252.9,2427.01,2021,7,0,0,174.11000000000013,0.07379793835407417
2021-07-15,Estados Unidos,Carne_bovina,3952.43,275856,estable,Estados Unidos,3373.08,4271.57,2021,7,0,0,898.4899999999998,0.22732597414754968
2021-07-15,Estados Unidos,Leche,358.82,333404,subiendo,UE,309.15,368.56,2021,7,1,0,59.410000000000025,0.16557048102112487
2021-07-15,India,Soja,515.22,78024,subiendo,UE,453.69,571.36,2021,7,1,0,117.67000000000002,0.2283878731415706
2021-07-15,India,Carne_porcina,2588.01,142240,estable,Sudeste Asiático,2502.88,2941.71,2021,7,0,0,438.8299999999999,0.16956271420898678
2021-07-15,India,Maíz,169.18,15875,estable,México,164.21,183.74,2021,7,0,0,19.53,0.11543917720770777
2021-07-15,China,Leche,383.64,209443,estable,Estados Unidos,334.11,397.3,2021,7,0,0,63.19,0.16471170889375455
2021-07-15,China,Maíz,234.18,323650,estable,Japón,216.44,252.27,2021,7,0,0,35.83000000000001,0.15300196430096513
2021-07-15,China,Carne_bovina,3866.83,56047,estable,Estados Unidos,3317.83,3957.09,2021,7,0,0,639.2600000000002,0.16531887877150023
2021-07-15,Francia,Carne_bovina,3868.0,7140,subiendo,Japón,3479.0,3988.16,2021,7,1,0,509.15999999999985,0.1316339193381592
2021-07-15,Francia,Maíz,187.99,43464,estable,UE,182.62,204.24,2021,7,0,0,21.620000000000005,0.1150061173466674
2021-07-15,Francia,Arroz,357.88,18721,subiendo,Oriente Medio,330.23,388.51,2021,7,1,0,58.27999999999997,0.16284788197161051
2021-07-15,Alemania,Arroz,373.23,32269,estable,China,330.2,409.26,2021,7,0,0,79.06,0.21182648768855664
2021-07-15,Alemania,Carne_porcina,2170.03,6795,estable,Oriente Medio,1876.26,2333.93,2021,7,0,0,457.66999999999985,0.2109049183651838
2021-07-15,Alemania,Leche,343.7,17260,subiendo,Sudeste Asiático,304.84,390.51,2021,7,1,0,85.67000000000002,0.24925807390165847
2021-07-15,Australia,Carne_porcina,2381.98,102810,subiendo,Sudeste Asiático,2204.6,2695.61,2021,7,1,0,491.0100000000002,0.20613523203385428
2021-07-15,Australia,Carne_bovina,4085.84,57638,bajando,China,3942.92,4659.53,2021,7,-1,0,716.6099999999997,0.1753886593699214
2021-07-15,Australia,Leche,339.19,108648,bajando,Japón,320.07,387.23,2021,7,-1,0,67.16000000000003,0.19800112031604714
2021-07-15,México,Arroz,328.29,5244,bajando,China,285.57,349.28,2021,7,-1,0,63.70999999999998,0.19406622193792067
2021-07-15,México,Maíz,178.47,24302,estable,Japón,170.85,191.47,2021,7,0,0,20.620000000000005,0.11553762537121087
2021-07-15,México,Trigo,279.86,33933,estable,Japón,247.55,300.01,2021,7,0,0,52.45999999999998,0.18745086829128843
2021-07-15,Kenia,Carne_porcina,2638.99,10008,bajando,Oriente Medio,2407.65,3031.62,2021,7,-1,0,623.9699999999998,0.23644272998381952
2021-07-15,Kenia,Carne_bovina,4023.58,38732,subiendo,Oriente Medio,3431.58,4539.78,2021,7,1,0,1108.1999999999998,0.2754263615983775
2021-07-15,Kenia,Soja,410.62,8402,estable,Japón,368.13,459.17,2021,7,0,0,91.04000000000002,0.22171350640494866
2021-07-15,Nueva Zelanda,Carne_bovina,4452.85,47840,bajando,UE,3919.6,4816.94,2021,7,-1,0,897.3399999999997,0.20152037459155364
2021-07-15,Nueva Zelanda,Carne_porcina,2208.59,13227,subiendo,China,2140.98,2344.99,2021,7,1,0,204.00999999999976,0.09237115082473422
2021-07-15,Nueva Zelanda,Soja,481.32,46896,subiendo,Estados Unidos,431.67,550.77,2021,7,1,0,119.09999999999997,0.2474445275492395
2021-07-15,España,Leche,305.54,7380,bajando,África,285.54,346.33,2021,7,-1,0,60.789999999999964,0.19895921974209582
2021-07-15,España,Trigo,302.34,38173,bajando,Oriente Medio,290.2,326.86,2021,7,-1,0,36.660000000000025,0.12125421710656886
2021-07-15,España,Arroz,379.47,49989,subiendo,Estados Unidos,357.09,416.39,2021,7,1,0,59.30000000000001,0.15627058792526421
2021-08-15,Argentina,Carne_bovina,4205.05,10747,bajando,Sudeste Asiático,4029.83,4368.66,2021,8,-1,0,338.8299999999999,0.08057692536355095
2021-08-15,Argentina,Leche,327.43,118448,estable,UE,311.83,369.72,2021,8,0,0,57.89000000000004,0.17680114833704927
2021-08-15,Argentina,Maíz,215.2,108705,bajando,Oriente Medio,200.17,234.57,2021,8,-1,0,34.400000000000006,0.15985130111524168
2021-08-15,Brasil,Leche,342.41,280868,bajando,Oriente Medio,316.29,379.91,2021,8,-1,0,63.620000000000005,0.18580064834555066
2021-08-15,Brasil,Soja,516.32,358465,bajando,África,492.81,529.95,2021,8,-1,0,37.14000000000004,0.07193213511000937
2021-08-15,Brasil,Carne_bovina,3459.49,364105,estable,Estados Unidos,2966.91,3837.85,2021,8,0,0,870.94,0.25175387123535553
2021-08-15,Estados Unidos,Arroz,348.23,414257,subiendo,África,301.13,376.67,2021,8,1,0,75.54000000000002,0.21692559515262905
2021-08-15,Estados Unidos,Trigo,294.32,169049,estable,Oriente Medio,258.1,312.24,2021,8,0,0,54.139999999999986,0.183949442783365
2021-08-15,Estados Unidos,Soja,492.43,115936,subiendo,México,439.54,540.65,2021,8,1,0,101.10999999999996,0.20532867615701714
2021-08-15,India,Arroz,314.98,88940,subiendo,México,289.45,345.04,2021,8,1,0,55.59000000000003,0.17648739602514454
2021-08-15,India,Leche,315.55,108654,bajando,México,300.44,352.24,2021,8,-1,0,51.80000000000001,0.16415781967992396
2021-08-15,India,Maíz,196.33,140417,bajando,China,175.23,211.38,2021,8,-1,0,36.150000000000006,0.18412876279733104
2021-08-15,China,Soja,492.0,306916,bajando,África,452.58,503.7,2021,8,-1,0,51.120000000000005,0.10390243902439025
2021-08-15,China,Maíz,205.5,452656,bajando,Japón,179.81,223.14,2021,8,-1,0,43.329999999999984,0.21085158150851574
2021-08-15,China,Trigo,300.44,177148,bajando,México,286.57,340.65,2021,8,-1,0,54.079999999999984,0.1800026627612834
2021-08-15,Francia,Leche,345.26,19952,subiendo,UE,311.27,367.16,2021,8,1,0,55.89000000000004,0.161878004981753
2021-08-15,Francia,Soja,479.3,4519,subiendo,Oriente Medio,417.39,500.53,2021,8,1,0,83.13999999999999,0.17346129772585017
2021-08-15,Francia,Carne_porcina,2206.83,30617,bajando,Sudeste Asiático,2074.89,2386.94,2021,8,-1,0,312.0500000000002,0.1414019204016622
2021-08-15,Alemania,Arroz,343.08,7793,subiendo,Estados Unidos,304.15,393.81,2021,8,1,0,89.66000000000003,0.26133846333216754
2021-08-15,Alemania,Soja,467.59,33988,bajando,Oriente Medio,457.83,477.31,2021,8,-1,0,19.480000000000018,0.041660429008319295
2021-08-15,Alemania,Trigo,336.99,8100,bajando,Oriente Medio,307.52,365.39,2021,8,-1,0,57.870000000000005,0.17172616398112706
2021-08-15,Australia,Carne_bovina,3925.73,103943,bajando,China,3812.0,4143.67,2021,8,-1,0,331.6700000000001,0.08448619747155307
2021-08-15,Australia,Soja,459.72,78975,subiendo,Oriente Medio,395.31,512.57,2021,8,1,0,117.26000000000005,0.2550683024449666
2021-08-15,Australia,Carne_porcina,2460.52,148611,bajando,Japón,2326.68,2792.65,2021,8,-1,0,465.97000000000025,0.1893786679238536
2021-08-15,México,Trigo,280.03,26288,estable,China,254.81,298.38,2021,8,0,0,43.56999999999999,0.1555904724493804
2021-08-15,México,Soja,498.08,18349,estable,Estados Unidos,443.43,516.03,2021,8,0,0,72.59999999999997,0.14575971731448756
2021-08-15,México,Arroz,358.51,33994,bajando,México,321.61,400.75,2021,8,-1,0,79.13999999999999,0.22074698055842232
2021-08-15,Kenia,Trigo,307.63,21021,estable,África,272.89,332.47,2021,8,0,0,59.58000000000004,0.19367421902935358
2021-08-15,Kenia,Maíz,220.92,6026,subiendo,Estados Unidos,214.91,229.77,2021,8,1,0,14.860000000000014,0.06726416802462436
2021-08-15,Kenia,Carne_porcina,2520.76,36210,estable,Sudeste Asiático,2366.19,2774.6,2021,8,0,0,408.40999999999985,0.1620185975658134
2021-08-15,Nueva Zelanda,Leche,352.54,14518,subiendo,México,329.23,390.69,2021,8,1,0,61.45999999999998,0.1743348272536449
2021-08-15,Nueva Zelanda,Maíz,166.57,13558,estable,Oriente Medio,156.41,187.64,2021,8,0,0,31.22999999999999,0.18748874347121325
2021-08-15,Nueva Zelanda,Arroz,360.1,1826,estable,China,343.59,370.45,2021,8,0,0,26.860000000000014,0.07459039155790062
2021-08-15,España,Leche,343.4,47842,estable,Japón,293.38,377.45,2021,8,0,0,84.07,0.24481654047757717
2021-08-15,España,Arroz,346.2,48132,estable,Estados Unidos,306.28,393.36,2021,8,0,0,87.08000000000004,0.2515309069901792
2021-08-15,España,Soja,448.27,21026,subiendo,China,431.02,507.54,2021,8,1,0,76.52000000000004,0.17070069377830335
2021-09-15,Argentina,Leche,388.34,113897,bajando,Sudeste Asiático,355.59,422.07,2021,9,-1,0,66.48000000000002,0.17119019415975698
2021-09-15,Argentina,Carne_porcina,2429.05,55154,bajando,México,2145.02,2689.21,2021,9,-1,0,544.19,0.22403408740042405
2021-09-15,Argentina,Maíz,199.09,24021,estable,Japón,190.44,225.83,2021,9,0,0,35.390000000000015,0.1777588025516099
2021-09-15,Brasil,Carne_porcina,2634.6,419401,estable,UE,2244.74,2922.33,2021,9,0,0,677.5900000000001,0.2571889470887422
2021-09-15,Brasil,Maíz,241.19,401020,bajando,Japón,225.2,249.89,2021,9,-1,0,24.689999999999998,0.1023674281686637
2021-09-15,Brasil,Arroz,403.35,318693,estable,México,388.68,449.98,2021,9,0,0,61.30000000000001,0.15197719102516427
2021-09-15,Estados Unidos,Leche,406.34,326663,estable,Estados Unidos,392.13,454.84,2021,9,0,0,62.70999999999998,0.1543288871388492
2021-09-15,Estados Unidos,Carne_bovina,4249.81,214889,bajando,Estados Unidos,4075.05,4392.63,2021,9,-1,0,317.5799999999999,0.07472804666561561
2021-09-15,Estados Unidos,Carne_porcina,2942.61,183060,bajando,Japón,2515.15,3035.72,2021,9,-1,0,520.5699999999997,0.1769075752478241
2021-09-15,India,Carne_porcina,2773.94,76226,subiendo,México,2405.52,2902.88,2021,9,1,0,497.3600000000001,0.17929731717340683
2021-09-15,India,Carne_bovina,4173.38,127841,subiendo,Japón,3676.64,4686.73,2021,9,1,0,1010.0899999999997,0.24203163862384916
2021-09-15,India,Leche,338.53,141063,subiendo,Oriente Medio,328.23,352.21,2021,9,1,0,23.97999999999996,0.07083567187546144
2021-09-15,China,Carne_bovina,4320.59,75887,estable,Japón,3766.74,4475.03,2021,9,0,0,708.29,0.16393362943486883
2021-09-15,China,Soja,539.15,170596,subiendo,China,459.42,598.41,2021,9,1,0,138.98999999999995,0.2577946768060836
2021-09-15,China,Carne_porcina,2602.0,110090,subiendo,China,2383.51,2867.61,2021,9,1,0,484.0999999999999,0.1860491929285165
2021-09-15,Francia,Carne_porcina,2655.03,36896,subiendo,México,2322.13,2840.57,2021,9,1,0,518.44,0.19526709679363322
2021-09-15,Francia,Carne_bovina,3774.1,48481,subiendo,México,3663.56,4168.43,2021,9,1,0,504.87000000000035,0.13377229008240385
2021-09-15,Francia,Arroz,364.47,34445,subiendo,Sudeste Asiático,322.9,408.86,2021,9,1,0,85.96000000000004,0.23584931544434393
2021-09-15,Alemania,Leche,350.6,39581,bajando,UE,299.6,366.66,2021,9,-1,0,67.06,0.1912721049629207
2021-09-15,Alemania,Carne_bovina,4185.36,27494,subiendo,China,3758.91,4712.83,2021,9,1,0,953.9200000000001,0.22791826748475644
2021-09-15,Alemania,Soja,632.26,39556,bajando,Sudeste Asiático,605.97,672.14,2021,9,-1,0,66.16999999999996,0.10465631227659501
2021-09-15,Australia,Carne_porcina,2798.24,112218,bajando,México,2411.98,2858.95,2021,9,-1,0,446.9699999999998,0.1597325461718794
2021-09-15,Australia,Maíz,237.54,88404,subiendo,UE,223.65,269.83,2021,9,1,0,46.17999999999998,0.19440936263366163
2021-09-15,Australia,Arroz,437.37,10415,bajando,África,377.49,481.04,2021,9,-1,0,103.55000000000001,0.23675606465921303
2021-09-15,México,Carne_bovina,4292.58,1985,bajando,Japón,3888.59,4684.37,2021,9,-1,0,795.7799999999997,0.18538501320883938
2021-09-15,México,Trigo,283.64,36015,estable,Oriente Medio,246.97,311.69,2021,9,0,0,64.72,0.2281765618389508
2021-09-15,México,Leche,392.78,36385,bajando,UE,357.99,451.45,2021,9,-1,0,93.45999999999998,0.23794490554508882
2021-09-15,Kenia,Carne_porcina,2669.57,3007,bajando,Oriente Medio,2331.82,2880.36,2021,9,-1,0,548.54,0.20547878497286076
2021-09-15,Kenia,Leche,351.75,25710,subiendo,Japón,304.77,401.92,2021,9,1,0,97.15000000000003,0.27619047619047626
2021-09-15,Kenia,Arroz,367.15,24495,bajando,Estados Unidos,330.22,388.94,2021,9,-1,0,58.71999999999997,0.15993463162195282
2021-09-15,Nueva Zelanda,Maíz,247.38,38462,bajando,Estados Unidos,240.53,277.54,2021,9,-1,0,37.01000000000002,0.14960789069447822
2021-09-15,Nueva Zelanda,Carne_bovina,4210.67,8718,bajando,Sudeste Asiático,3829.18,4681.37,2021,9,-1,0,852.19,0.20238821850204364
2021-09-15,Nueva Zelanda,Leche,365.79,20450,bajando,Estados Unidos,348.21,377.7,2021,9,-1,0,29.49000000000001,0.08062002788485198
2021-09-15,España,Carne_porcina,2354.34,47712,estable,Oriente Medio,2288.88,2534.79,2021,9,0,0,245.90999999999985,0.10444965468029249
2021-09-15,España,Leche,341.24,32295,bajando,UE,309.98,384.05,2021,9,-1,0,74.07,0.2170613058258117
2021-09-15,España,Carne_bovina,4825.76,18323,estable,África,4269.03,5005.02,2021,9,0,0,735.9900000000007,0.1525127648287525
2021-10-15,Argentina,Leche,378.94,21893,bajando,Oriente Medio,360.5,392.75,2021,10,-1,0,32.25,0.08510582150208476
2021-10-15,Argentina,Carne_bovina,4310.36,106251,bajando,China,4061.82,4406.69,2021,10,-1,0,344.86999999999944,0.08000955836635443
2021-10-15,Argentina,Trigo,328.4,114673,subiendo,África,296.64,375.55,2021,10,1,0,78.91000000000003,0.24028623629719864
2021-10-15,Brasil,Arroz,388.48,296416,subiendo,Estados Unidos,376.65,427.11,2021,10,1,0,50.460000000000036,0.12989085667215824
2021-10-15,Brasil,Soja,619.08,196799,subiendo,China,533.37,673.32,2021,10,1,0,139.95000000000005,0.22606125218065523
2021-10-15,Brasil,Carne_porcina,3056.25,145823,subiendo,México,2882.72,3212.88,2021,10,1,0,330.1600000000003,0.10802781186094079
2021-10-15,Estados Unidos,Soja,554.93,466725,bajando,China,506.42,570.28,2021,10,-1,0,63.85999999999996,0.11507757735209839
2021-10-15,Estados Unidos,Arroz,368.25,415960,subiendo,UE,318.58,393.42,2021,10,1,0,74.84000000000003,0.2032315003394434
2021-10-15,Estados Unidos,Maíz,174.6,293176,subiendo,UE,155.56,187.8,2021,10,1,0,32.24000000000001,0.18465063001145482
2021-10-15,India,Carne_porcina,2653.36,125497,subiendo,Estados Unidos,2324.21,2717.75,2021,10,1,0,393.53999999999996,0.14831760484819245
2021-10-15,India,Maíz,185.5,92289,estable,China,157.78,200.88,2021,10,0,0,43.099999999999994,0.2323450134770889
2021-10-15,India,Trigo,386.66,32707,estable,México,356.9,410.84,2021,10,0,0,53.94,0.139502405213883
2021-10-15,China,Trigo,358.12,266638,estable,Japón,344.69,384.47,2021,10,0,0,39.78000000000003,0.1110800848877472
2021-10-15,China,Soja,473.36,297577,subiendo,Oriente Medio,453.82,488.25,2021,10,1,0,34.43000000000001,0.07273533885414907
2021-10-15,China,Carne_porcina,2839.29,124056,bajando,Japón,2710.44,3195.39,2021,10,-1,0,484.9499999999998,0.17079974218906832
2021-10-15,Francia,Maíz,180.71,11074,bajando,Oriente Medio,158.81,188.63,2021,10,-1,0,29.819999999999993,0.16501577112500687
2021-10-15,Francia,Soja,518.28,48734,bajando,Sudeste Asiático,457.79,580.12,2021,10,-1,0,122.32999999999998,0.23603071698695685
2021-10-15,Francia,Leche,384.39,10921,bajando,China,347.0,405.72,2021,10,-1,0,58.72000000000003,0.1527615182496944
2021-10-15,Alemania,Carne_bovina,4436.24,39553,estable,Japón,4341.59,5099.63,2021,10,0,0,758.04,0.17087443420554344
2021-10-15,Alemania,Arroz,430.07,33989,subiendo,México,419.66,456.44,2021,10,1,0,36.77999999999997,0.0855209617039086
2021-10-15,Alemania,Maíz,209.05,42328,bajando,Oriente Medio,202.56,227.91,2021,10,-1,0,25.349999999999994,0.12126285577613008
2021-10-15,Australia,Trigo,313.72,82535,estable,China,282.71,338.3,2021,10,0,0,55.59000000000003,0.17719622593395393
2021-10-15,Australia,Leche,346.05,114088,subiendo,Japón,319.54,385.77,2021,10,1,0,66.22999999999996,0.1913885276694118
2021-10-15,Australia,Maíz,171.45,97374,bajando,UE,146.68,188.9,2021,10,-1,0,42.22,0.2462525517643628
2021-10-15,México,Trigo,346.56,16307,subiendo,UE,339.48,374.33,2021,10,1,0,34.849999999999966,0.10055978762696205
2021-10-15,México,Carne_porcina,2649.44,40388,estable,China,2301.04,2979.84,2021,10,0,0,678.8000000000002,0.25620508484811894
2021-10-15,México,Maíz,226.42,26497,subiendo,Estados Unidos,197.41,231.65,2021,10,1,0,34.24000000000001,0.15122339015987993
2021-10-15,Kenia,Carne_porcina,2837.77,18566,estable,UE,2663.92,3262.78,2021,10,0,0,598.8600000000001,0.21103190181022427
2021-10-15,Kenia,Carne_bovina,4676.77,12943,bajando,África,4452.48,5317.55,2021,10,-1,0,865.0700000000006,0.18497167917173615
2021-10-15,Kenia,Trigo,325.66,1693,subiendo,Oriente Medio,308.97,361.79,2021,10,1,0,52.81999999999999,0.16219369894982494
2021-10-15,Nueva Zelanda,Maíz,182.35,48151,subiendo,África,177.91,201.51,2021,10,1,0,23.599999999999994,0.1294214422813271
2021-10-15,Nueva Zelanda,Leche,373.12,42531,estable,África,318.7,394.29,2021,10,0,0,75.59000000000003,0.2025889794168097
2021-10-15,Nueva Zelanda,Trigo,375.02,30028,estable,Japón,359.94,405.13,2021,10,0,0,45.19,0.12050023998720068
2021-10-15,España,Carne_bovina,4499.04,24996,estable,China,4358.44,4978.8,2021,10,0,0,620.3600000000006,0.13788719371243657
2021-10-15,España,Maíz,221.34,26734,bajando,Japón,216.05,248.01,2021,10,-1,0,31.95999999999998,0.14439324116743463
2021-10-15,España,Trigo,272.92,38943,subiendo,China,241.82,282.85,2021,10,1,0,41.03000000000003,0.150337095119449
2021-11-15,Argentina,Maíz,188.58,84504,subiendo,UE,173.6,207.72,2021,11,1,0,34.120000000000005,0.18093116979531235
2021-11-15,Argentina,Soja,627.89,98292,estable,Estados Unidos,612.05,669.76,2021,11,0,0,57.710000000000036,0.09191100351972485
2021-11-15,Argentina,Arroz,381.65,107989,estable,África,331.67,407.21,2021,11,0,0,75.53999999999996,0.19793004061312713
2021-11-15,Brasil,Maíz,208.66,352833,subiendo,China,188.15,224.45,2021,11,1,0,36.29999999999998,0.17396721939998075
2021-11-15,Brasil,Leche,416.07,80822,subiendo,Oriente Medio,392.45,450.22,2021,11,1,0,57.77000000000004,0.13884682865863926
2021-11-15,Brasil,Carne_porcina,2509.06,176686,bajando,México,2359.19,2600.11,2021,11,-1,0,240.92000000000007,0.09602002343507134
2021-11-15,Estados Unidos,Soja,530.47,354639,estable,África,510.34,542.5,2021,11,0,0,32.160000000000025,0.06062548306219018
2021-11-15,Estados Unidos,Carne_porcina,2614.55,447810,subiendo,África,2333.88,2740.93,2021,11,1,0,407.0499999999997,0.15568644699852735
2021-11-15,Estados Unidos,Leche,400.81,88209,bajando,Japón,392.03,425.14,2021,11,-1,0,33.110000000000014,0.08260771936827926
2021-11-15,India,Soja,506.99,76786,subiendo,China,472.31,560.72,2021,11,1,0,88.41000000000003,0.17438213771474786
2021-11-15,India,Arroz,396.58,67366,subiendo,México,354.16,409.43,2021,11,1,0,55.26999999999998,0.13936658429572843
2021-11-15,India,Leche,364.78,20442,estable,Oriente Medio,349.85,374.28,2021,11,0,0,24.42999999999995,0.06697187345797453
2021-11-15,China,Soja,538.16,182790,subiendo,China,468.03,612.09,2021,11,1,0,144.06000000000006,0.26768990634755474
2021-11-15,China,Maíz,185.63,165314,subiendo,China,164.58,205.71,2021,11,1,0,41.129999999999995,0.221569789365943
2021-11-15,China,Carne_bovina,4887.62,289357,bajando,Sudeste Asiático,4359.88,5344.74,2021,11,-1,0,984.8599999999997,0.2015009350154062
2021-11-15,Francia,Soja,556.73,28754,bajando,Estados Unidos,501.82,584.58,2021,11,-1,0,82.76000000000005,0.14865374598099626
2021-11-15,Francia,Maíz,234.46,12742,subiendo,Estados Unidos,213.23,249.93,2021,11,1,0,36.70000000000002,0.15652989849014765
2021-11-15,Francia,Leche,347.48,31367,subiendo,Estados Unidos,295.41,374.53,2021,11,1,0,79.11999999999995,0.22769655807528474
2021-11-15,Alemania,Maíz,204.24,1401,subiendo,Japón,185.06,233.75,2021,11,1,0,48.69,0.2383960047003525
2021-11-15,Alemania,Trigo,287.31,48550,estable,Estados Unidos,246.74,326.93,2021,11,0,0,80.19,0.2791061919181372
2021-11-15,Alemania,Soja,512.32,38542,bajando,China,481.19,560.24,2021,11,-1,0,79.05000000000001,0.1542980949406621
2021-11-15,Australia,Arroz,361.33,107367,bajando,UE,341.43,409.92,2021,11,-1,0,68.49000000000001,0.1895497190933496
2021-11-15,Australia,Maíz,218.34,133324,subiendo,UE,196.42,237.37,2021,11,1,0,40.95000000000002,0.18755152514427048
2021-11-15,Australia,Carne_porcina,2897.57,99042,subiendo,Sudeste Asiático,2664.45,3260.0,2021,11,1,0,595.5500000000002,0.20553429252787686
2021-11-15,México,Carne_bovina,4257.37,11130,estable,Sudeste Asiático,4116.44,4787.33,2021,11,0,0,670.8900000000003,0.15758320277542245
2021-11-15,México,Soja,541.37,21381,subiendo,UE,530.22,561.91,2021,11,1,0,31.68999999999994,0.05853667547148889
2021-11-15,México,Maíz,228.6,1079,subiendo,Estados Unidos,210.69,251.45,2021,11,1,0,40.75999999999999,0.17830271216097984
2021-11-15,Kenia,Carne_bovina,4300.78,4877,bajando,UE,3810.77,4659.23,2021,11,-1,0,848.4599999999996,0.19728049330586536
2021-11-15,Kenia,Soja,488.47,9629,estable,UE,419.39,560.08,2021,11,0,0,140.69000000000005,0.2880217822998343
2021-11-15,Kenia,Carne_porcina,2964.52,47565,subiendo,China,2779.26,3307.35,2021,11,1,0,528.0899999999997,0.17813676413044935
2021-11-15,Nueva Zelanda,Carne_porcina,2338.77,4323,bajando,Estados Unidos,2054.55,2425.44,2021,11,-1,0,370.8899999999999,0.15858335791890604
2021-11-15,Nueva Zelanda,Maíz,228.93,9335,estable,UE,201.84,254.87,2021,11,0,0,53.03,0.23164286026296246
2021-11-15,Nueva Zelanda,Soja,496.82,9561,estable,UE,449.29,564.0,2021,11,0,0,114.70999999999998,0.23088845054546914
2021-11-15,España,Arroz,362.44,4764,bajando,Japón,352.12,390.42,2021,11,-1,0,38.30000000000001,0.10567266306147227
2021-11-15,España,Trigo,313.28,39309,subiendo,Japón,271.67,322.44,2021,11,1,0,50.76999999999998,0.16205949948927473
2021-11-15,España,Leche,334.55,40204,subiendo,Oriente Medio,314.06,376.6,2021,11,1,0,62.54000000000002,0.18693767747720824
2021-12-15,Argentina,Carne_porcina,2470.72,20715,subiendo,Japón,2138.44,2772.32,2021,12,1,0,633.8800000000001,0.25655679316150765
2021-12-15,Argentina,Maíz,190.71,82327,subiendo,Oriente Medio,171.82,198.27,2021,12,1,0,26.450000000000017,0.13869225525667253
2021-12-15,Argentina,Arroz,330.4,41068,bajando,Sudeste Asiático,281.44,339.4,2021,12,-1,0,57.95999999999998,0.17542372881355928
2021-12-15,Brasil,Arroz,368.52,256179,bajando,China,331.6,409.45,2021,12,-1,0,77.84999999999997,0.21125040703353948
2021-12-15,Brasil,Carne_bovina,3901.54,318511,bajando,África,3499.75,4133.35,2021,12,-1,0,633.6000000000004,0.1623974123038596
2021-12-15,Brasil,Trigo,280.99,183554,bajando,China,254.95,302.38,2021,12,-1,0,47.43000000000001,0.16879604256379233
2021-12-15,Estados Unidos,Soja,475.8,167817,estable,Oriente Medio,425.7,504.02,2021,12,0,0,78.32,0.1646069777217318
2021-12-15,Estados Unidos,Carne_porcina,2361.07,149495,subiendo,Estados Unidos,2125.19,2541.46,2021,12,1,0,416.27,0.176305658027928
2021-12-15,Estados Unidos,Trigo,306.93,126995,bajando,Japón,292.24,339.62,2021,12,-1,0,47.379999999999995,0.15436744534584432
2021-12-15,India,Leche,365.37,94033,bajando,Estados Unidos,315.38,397.12,2021,12,-1,0,81.74000000000001,0.2237184224211074
2021-12-15,India,Carne_porcina,2589.19,20299,estable,Sudeste Asiático,2520.29,2840.96,2021,12,0,0,320.6700000000001,0.12384954367968364
2021-12-15,India,Trigo,292.91,116840,subiendo,Japón,276.56,333.32,2021,12,1,0,56.75999999999999,0.19377965928100777
2021-12-15,China,Carne_porcina,2426.52,165659,subiendo,África,2316.48,2754.97,2021,12,1,0,438.4899999999998,0.18070735044425754
